Symbol	Description
ELRA.OB	Elray Resources Inc
ELRE.OB	Element92 Res Corp
ELRFF.OB	Eastern Platinum Ltd
ELRNF.OB	Elron Electronics ##
ELRRF.OB	Eloro Resources Ltd
ELST.OB	Electronic Sys Technology Inc
ELTLF.OB	Elementos Ltd
ELTP.OB	Elite Pharma Inc
ELUOP.OB	Entergy La Llc
ELUXF.OB	Electrolux A B Cl B
ELUXY.OB	A B Electrlx S Adr#
ELVGF.OB	Etfs Lev Nat Gas
ELXPF.OB	Elixir Petroleum Ltd
ELYGF.OB	Ely Gold & Minerals
ELYZP.OB	Callaway Golf Co
EMAKQ.OB	Emak Worldwide
EMBFF.OB	Emberclear Inc
EMBVF.OB	Embotelladoras Arca
EMBYF.OB	Emerald Bay Energy I
EMCS.OB	Emission Control New
EMDF.OB	E Med Future Inc
EMDH.OB	Emerging Media Holdi
EMDY.OB	Emerald Dairy Inc
EMED.OB	Medcom Usa Inc
EMGE.OB	Emergent Health Corp
EMGGF.OB	Emerge Oil & Gas Inc
EMHI.OB	East Morgan Holdings
EMIS.OB	Emisphere Tech
EMJI.OB	Emaji Inc
EMLAF.OB	Empire Ltd Cl A
EMLL.OB	El Maniel Intl Inc
EMMCF.OB	Emc Metals Corp
EMNC.OB	E-Monee.Com Inc
EMNGF.OB	Empire Mng Corp
EMNSF.OB	Elementis 1998 Plc
EMOC.OB	Extreme Motorsports Of California Inc.
EMOT.OB	Electric Moto Cp De
EMPK.OB	Empire Natl Bank[Ny]
EMPR.OB	Empire Petroleum
EMRAF.OB	Emera Incorporated
EMRI.OB	Emrise Corp.
EMWW.OB	Structural Enhancement Technologies Corp.
EMXC.OB	Emax Holdings Corp
EMYB.OB	Embassy Bancorp Inc
EMYCF.OB	Ellomay Capital Ltd
EMYSF.OB	Easymed Svcs Inc
ENAB.OB	Enable Holdings Inc
ENAFF.OB	Enablence Technologies Inc.
ENAKF.OB	E On Aktiengesellsch
ENBN.OB	Enterprise Nat Bk Nj
ENBP.OB	Enb Financial Corp
ENCB.OB	Encore Brands
ENCC.OB	Energy Composites Corporation.
ENCO.OB	Encorium Group Inc.
ENCP.OB	Enercorp Inc
ENCS.OB	Encore Energy System
ENCTF.OB	Encanto Potash Corp
ENDEF.OB	Endeavour Fin Corp
ENDGF.OB	Endurance Gold
ENDTF.OB	Enervest Div Tr Unit
ENGFF.OB	Energulf Resources Inc.
ENGGY.OB	Enagas Sa Unsp Adr
ENGT.OB	Energy & Technology Corp.
ENHD.OB	Energroup Hldgs New
ENHT.OB	Enherent Corp
ENIRF.OB	Eniro Ab
ENKG.OB	Energy King Inc.
ENLAY.OB	Enel Societa Per Azi
ENLG.OB	The Enlightened Gourmet Inc.
ENLU.OB	Enerlume Energy Mgt
ENMGF.OB	Entourage Mining Ltd.
ENMHF.OB	Enm Holdings Limited
ENMI.OB	Energy Mgmt Intl Inc
ENOLF.OB	Encore Oil Plc
ENQUF.OB	Enquest Plc London
ENRG.OB	Energy Telecom New
ENRJ.OB	Enerjex Resources Inc.
ENSL.OB	Entech Solar Inc
ENSRF.OB	Enseco Energy Services Corp
ENSV.OB	Aspen Exploration Corp New
ENTB.OB	Entest Biomedical In
ENTI.OB	Encounter Technologi
ENTMF.OB	Entertainment One Lt
ENTN.OB	Entorian Technologies Inc.
ENTZ.OB	Entrx Corp
ENVG.OB	Enviro Global Corpor
ENYC.OB	Energy Consv Tech
ENYTF.OB	Eagle Energy Trust
ENZH.OB	Enzymes American Hol
ENZR.OB	Energizer Resources
EOLGF.OB	Empire Oil & Gas Nl
EONGY.OB	Eon Ag Ads
EOPIQ.OB	Eco2 Plastics Inc
EOPSF.OB	Electro Optic Sys
EORBF.OB	Exploration Orbite V
EORIF.OB	Enhanced Oil Resources Inc.
EORXF.OB	Exploration Orex Inc
EOSI.OB	Eos Intl Inc
EOSOF.OB	Enervest Energy&Oil
EOXFF.OB	Euromax Res Ltd
EPAZ.OB	Epazz Inc.
EPCC.OB	Epic Energy Resource
EPDS.OB	Epod Solar Inc
EPEO.OB	E Prime Aerospace
EPETF.OB	Emperor Entertainmen
EPGL.OB	Ep Global Communicat
EPGNF.OB	Epigenomics Ag Berli
EPGRQ.OB	Environmental Pwr
EPHZ.OB	Enerphaze Corp
EPIX.OB	Epix Pharmaceuticals
EPLN.OB	Epolin Inc
EPOR.OB	Epic Corp New
EPRA.OB	Emporia Inc
EPRP.OB	Espo East Corp
EPSEF.OB	Epsilon Energy
EPTI.OB	Ensurapet Inc
EQBM.OB	Equitable Mining Cor
EQEOF.OB	Epicure Qatar Equity
EQFC.OB	Equitable Financial
EQLB.OB	Eq Labs Inc
EQNMF.OB	Equinox Minerals
EQPI.OB	Equity Partnership Investment Company Plc
EQSHY.OB	Eqstra Holdings Adr
EQST.OB	Energy Quest Inc
EQTE.OB	Eqm Technologies And Energy Inc
EQTL.OB	Equitech Intl Corp
EQUI.OB	Equifin Inc
EQXMF.OB	Equinox Minerals Limited
ERDCF.OB	Erdene Resource Dev
ERELY.OB	Eregli Demir
EREPF.OB	Empire Cap Corp Cda
ERFW.OB	Erf Wireless Inc
ERGB.OB	Ergobilt Inc
ERGZF.OB	Erg Spa Ord
ERHE.OB	Erhc Energy Inc
ERHYF.OB	Eromanga Hydrocarbon
ERIXF.OB	Ericsson Lm Tel Cl B
ERMAY.OB	ERAMET SA ADR
ERMS.OB	Eroomsystem Tech Inc
EROFF.OB	Euro Ressources S.A
EROX.OB	Human Pheromone Sciences Inc
ERRCF.OB	Encore Renaissance R
ERSO.OB	Empire Res Inc
ERTEF.OB	Environmental Recycl
ERUC.OB	Er Urgent Care Holdings Inc.
ERVFF.OB	Erin Ventures Inc
ESAAF.OB	Essa Australia Ord
ESALF.OB	Eisai Co Ltd
ESALY.OB	Eisai Co Ltd Spons A
ESBS.OB	Es Bancshares Inc.
ESCC.OB	Evans & Sutherland Computer Corporation
ESFHF.OB	Espirito Santo Finl
ESFOF.OB	Espirito Santo Finl
ESFS.OB	Eco-Safe Systems Usa
ESGI.OB	Ensurge Inc
ESGLF.OB	Eastern Star Gas Ltd
ESGLY.OB	Eastern Star Gas Adr
ESHDF.OB	Esprit Holdings Ltd-
ESIMF.OB	E-Sim Ltd
ESIV.OB	Essential Innovation
ESKYF.OB	Eskay Mining Corp
ESLOF.OB	Essilor Intl
ESLOY.OB	Essilor Intl Adr
ESLP.OB	Euro Solar Parks Inc
ESMNF.OB	Eurasian Minerals
ESNNF.OB	Esun Holdings Ltd
ESNR.OB	Electronic Senor Tec
ESOCF.OB	Enel-Societa Per Azi
ESOFF.OB	Eso Uranium Corp
ESPGY.OB	Esprit Hldgs Ltd Adr
ESPH.OB	Exosphere Technolog
ESPI.OB	Esp Resources Inc
ESPZF.OB	Esperanza Res Corp
ESREF.OB	E S G Re Ltd
ESRG.OB	Electron Solar Energ
ESSE.OB	Earth Search Science
ESUMF.OB	Ecu Silver Mng Inc
ESVC.OB	Ensign Services Inc
ESVIF.OB	Ensign Energy Svcs
ESWW.OB	Envnmtl Solutns Wrldwde Inc
ESYE.OB	Easy Energy Inc.
ESYJY.OB	Easyjet Plc
ESYL.OB	Easylink Solutions C
ESYR.OB	Ecosystem Corp
ETAK.OB	Elephant Talk Commun
ETAR.OB	Entertnmnt Arts New
ETCC.OB	Environmmtl Tectonic
ETCIA.OB	Electronic Telecom
ETCK.OB	Enerteck Corp
ETEC.OB	Emtec Inc
ETEV.OB	Ethos Environmtl New
ETFDF.OB	Etfs Cotton Commdity
ETFLF.OB	Eastfield Res Ltd
ETFS.OB	East Texas Fin Svcs
ETGG.OB	Enerbrite Technologi
ETGI.OB	En2Go Intl Inc
ETHOF.OB	Ethos Capital
ETHT.OB	Entheos Techs Inc
ETINY.OB	Enterprise Inns Plc
ETKEF.OB	Entek Energy Ltd
ETLC.OB	Etelcharge.Com Inc
ETLO.OB	Etelos Inc
ETLS.OB	Etotalsource Inc
ETLT.OB	Eternal Techs Grp
ETMLF.OB	Etf Metal Silver
ETMSF.OB	Etf Metal Sec Ltd
ETNL.OB	Eternal Image New
ETNNF.OB	Eurotunnel Wts
ETOLF.OB	Enterprise Oilfield
ETRFF.OB	Eacom Timber Corp
ETRXF.OB	Etrion Corp
ETRZF.OB	Electra Israel Ltd
ETSCF.OB	Etfs Commdity Coffee
ETSLF.OB	Etfs Physical Platinum Fund
ETSM.OB	Electronic Transmiss
ETSVF.OB	Etfs Comdity Silver
ETSYF.OB	Etfs Commodity Sec
ETSZF.OB	Etfs Commodity Sec
EUBK.OB	Eurobancshares Inc.
EUCMF.OB	Eurocommercial Prope
EUCTF.OB	Eurocontrol Technics
EUDSF.OB	Euro Disney Sca
EUENF.OB	Eurasia Energy Ltd
EUGFF.OB	Eurogas Corp
EUGS.OB	Eurogas Inc
EUIVF.OB	Eurocastle Invmts
EUNKF.OB	European Nickel Plc
EUOT.OB	Eurotech Ltd
EURNF.OB	Eurasian Natural
EUSI.OB	Eugene Science Inc
EUYNF.OB	Eu Yan Sang Intl
EVCA.OB	Evcarco Inc
EVCC.OB	Environmental Contrl
EVCI.OB	Evci Career Colleges
EVDR.OB	Evaderinc.
EVEH.OB	Environment Ecology
EVENF.OB	Evogene Ltd Ord
EVFN.OB	Evolution Fuels Inc
EVGGQ.OB	Evergreenbancorp
EVGPF.OB	Evraz Grp Reg S Gdr
EVNVY.OB	Evn Ag Spons Adr
EVOGF.OB	Evolving Gold Corp
EVOMF.OB	Enviromission Ltd
EVOMY.OB	Enviromission Ltd Sp
EVOPQ.OB	Environmental Oil Processing Technology Corp
EVOTF.OB	Evotec Ag
EVPH.OB	Everybodys Phone Co
EVRC.OB	Evercel Inc.
EVRM.OB	Evermedia Group Inc
EVRN.OB	Everock New
EVRRF.OB	Everton Resources In
EVRTF.OB	Everett Res Ltd
EVSC.OB	Endovasc Inc
EVSI.OB	Envision Solar International Inc
EVSNF.OB	Elbit Vision Systems Ltd
EVSO.OB	Evolution Solar Corp
EVSP.OB	Environmental Serv
EVSRF.OB	Envestra Ltd
EVTCY.OB	Evotec Ag Ads
EVTN.OB	Enviro Voraxial Tech
EVTP.OB	Ev Transportation
EVTZF.OB	Evertz Technologies
EVXA.OB	Cambridge Energy Corp
EWBCP.OB	East West Bncrp Pfd
EWCLF.OB	Energy World Corp
EWCLY.OB	Energy World Cor Adr
EWDYF.OB	Eaglewood Energy Inc
EWKS.OB	Earthworks Entertnmt
EWPI.OB	Emerging World Pharm
EWPMF.OB	Easts West Pete
EWRC.OB	Eworld Companies New
EWRL.OB	Eworld Interactive
EWTGF.OB	Empower Technologies
EWTLQ.OB	Elcotel Inc
EWVE.OB	St. Bernard Software Inc.
EXBX.OB	Exobox Tech Corp
EXCFF.OB	Excalibur Res Ltd
EXCH.OB	Exchange Bancshares
EXCL.OB	Excal Enterprises
EXCOF.OB	Exco Technologies Lt
EXCS.OB	Execute Sports Inc.
EXCX.OB	Excel Global Inc
EXER.OB	Exact Energy Res Inc
EXETF.OB	Extendicare Real Estate Investment Trust
EXGMF.OB	Extorre Gold Mines
EXGN.OB	Exim Internet Gp New
EXGYF.OB	Exall Energy Com
EXHS.OB	Exhaust Technologies
EXIXF.OB	Energy Xxi Bermuda L
EXLLF.OB	Excellon Resources
EXMD.OB	Exchange Media Corp
EXMGF.OB	Excelsior Mng Corp
EXMT.OB	Exchange Mobile Telecommunications Corp.
EXNT.OB	Enxnet Inc
EXORF.OB	EXOR SPA
EXOU.OB	Exousia Advanced Mat
EXPGF.OB	Experian Plc
EXPGY.OB	Experian Plc Adr
EXPH.OB	Expo Holding Inc
EXPU.OB	Expert Group Inc.
EXPX.OB	Explortex Energy Inc
EXQNF.OB	Exiqon As
EXRAF.OB	Explorator Res Inc
EXRG.OB	Ecologix Resource
EXRLF.OB	Extract Resources
EXRSF.OB	Exco Resources Limited
EXSA.OB	Exosphere Aircraft
EXSFF.OB	Explor Resources Inc
EXSO.OB	Cons Eco-Systems Inc
EXSR.OB	Exchange Bank
EXTI.OB	Extensions Inc.
EXTO.OB	Exit Only Inc
EXXAF.OB	Exxaro Resources Ord
EXXAY.OB	Exxaro Resources Adr
EYES.OB	Vision Twenty One
EYII.OB	Eyi Industries Inc
EYMSM.OB	Entergy Miss Inc 4.92 Pfd
EYMSN.OB	Entergy Miss Inc 4.36  Pfd
EYMSP.OB	Entergy Miss Inc 4.56 Pfd
EYMTF.OB	Energy Metals Ltd
EYNON.OB	Entergy New Or 5.56
EYNOO.OB	Entergy New Orl 4.75
EYNOP.OB	Entergy New Orl 4.36
EYSI.OB	Easy Scripts Inc
EYSM.OB	Elysium Internet
EYUUF.OB	Electricity Gen Unit
EZEN.OB	Ezenia Inc.
FABP.OB	Farmers Bancorp [In]
FAIRF.OB	Fairborne Energy Ltd
FAMDF.OB	Futura Medical Plc
FAME.OB	Flamemaster Cp
FAMH.OB	Firamada Inc
FANDF.OB	Firstrand Ltd Ord Sh
FANIP.OB	Federal Ntl Mtg Pfd
FANUF.OB	Fanuc Ltd.
FANUY.OB	Fanuc Limited Unsp A
FAPLF.OB	Flying A Petro Ltd
FAPPF.OB	First Asset Pipe&Pwr
FAPXF.OB	Full Apex Hldgs Ltd
FARYF.OB	First Australian Res
FASC.OB	First American Scien
FASV.OB	First Amern Silver
FAVS.OB	First Aviation Svcs
FBAK.OB	First Natl Bk Alaska
FBCD.OB	Fbc Hldg Inc-
FBCE.OB	Fibercore Inc
FBCI.OB	First Banking Center Inc.
FBEC.OB	Frontier Bev Company
FBIP.OB	Fnb Bancorp Inc [Pa]
FBKZF.OB	Fibrek Inc
FBOD.OB	First Bank Of Delaware
FBOP.OB	Fiber Optic Sys Tech
FBPA.OB	Farmers Bank [Va]
FBPI.OB	First Bncp  Ind
FBRWF.OB	Fosters Group Ltd
FBRWY.OB	Fosters Group Ltdadr
FBTT.OB	First Bankers Trshs
FBTXQ.OB	Franklin Bank Corp
FBVC.OB	Fire Mountain Bv New
FBVI.OB	Fnc Banc Corp
FBWBF.OB	Fiberweb Plc
FCAFF.OB	F & C Asset Mgmt
FCAR.OB	First Carolina Invtr
FCBE.OB	Fcb Bancorp Inc [Ky]
FCBI.OB	Frederick County Bancorp Inc
FCBN.OB	First Citizens Sc Cm
FCBS.OB	First Century Bnkshrs Inc
FCBZ.OB	Fc Banc Corp [Oh]
FCCG.OB	Fog Cutter Capital Group Inc.
FCCN.OB	Fusa Capital Corp
FCCT.OB	First Community Corp
FCEN.OB	1St Centennial Bancorp
FCEPP.OB	Forest City
FCGD.OB	First Colombia Gold Corp
FCGYF.OB	Fort Chicago Energy
FCHAF.OB	Franchise Svcs North
FCHDQ.OB	Fairchild Cp Cl A
FCIC.OB	FcCC Inc
FCLTF.OB	Forcelogix Technolog
FCMC.OB	Franklin Credit Hold
FCMGF.OB	Firm Cap Mtg
FCMKF.OB	Funcom Nv Katwijk
FCMP.OB	First Community Finl
FCNCB.OB	First Citizens Bks B
FCNR.OB	Falcon Ridge Development Inc.
FCOB.OB	1St Colonial Bcp Pa
FCOGF.OB	French Connection Gr
FCON.OB	Financialcontent Inc
FCPB.OB	First Capital Bancsh
FCPG.OB	First China Pharma
FCPN.OB	First Capital International Inc
FCRGF.OB	First Capital Realty
FCSB.OB	Focus Business Bk Ca
FCSC.OB	Fibrocell Science
FCSMF.OB	Focus Metals Inc
FCTOA.OB	Fact Corp
FCWT.OB	First Coweta Bank
FDBC.OB	Fidelity D & D Bancorp Inc
FDCFF.OB	Forum Uranium Corp
FDDXD.OB	Fed Natl Mtg Assn
FDEI.OB	Fidelis Energy Inc
FDFT.OB	Foodfest Intl 2000
FDGRY.OB	Fidessa Group
FDMCF.OB	Fluid Music
FDMF.OB	Freedom Energy Hldgs
FDTC.OB	Fnds3000 Corp
FDVA.OB	The Freedom Bank Of Virginia
FEBTF.OB	Functional Technolog
FECOF.OB	Fec Resources Inc
FEDP.OB	Federated Purchasers
FEEC.OB	Far East Energy Corp
FEEL.OB	Feel Golf Co Inc
FEERF.OB	Freeport Res Inc [F]
FEGR.OB	Friendly Energy Exploration
FEIFF.OB	Fortress Energy Inc
FEMOW.OB	Federal Mogul Wt
FENB.OB	1St Enterprise Bk Ca
FENYF.OB	Forent Energy Inc
FESLF.OB	Forbes Energy Svcs
FESNF.OB	First Real Est Inves
FESVF.OB	Flint Energy Svcs
FETM.OB	Fentura Finl Inc
FEVCF.OB	Forterra Environment
FEWP.OB	Far East Wind Pwr
FEXXF.OB	Fjordland Expl Inc
FFDH.OB	Fortified Holdings
FFEDQ.OB	Firstfed Fin Cp
FFFC.OB	Fastfunds Finl Corp
FFGI.OB	Firebrand Financial Group Inc
FFGO.OB	Fortress Financial G
FFIS.OB	1St Financial Svcs
FFLB.OB	Fairfield First Bk &
FFMH.OB	First Fmrs Mrchts Co
FFNGY.OB	Fufeng Grp Ltd Adr
FFPM.OB	Ffp Marketing Co
FFSL.OB	First Independence
FFWC.OB	Ffw Corporation
FFXLF.OB	Fairfax Media Ltd
FGBF.OB	1St Global Financial
FGEXF.OB	First Gold Exploration Inc.
FGFH.OB	Foresight Financial
FGHH.OB	Flagship Global Heal
FGHLQ.OB	Friede Goldman Halter Inc.
FGMG.OB	Florida Gaming New
FGNT.OB	Fragrancenet.Com New
FGOCQ.OB	Firstgold Corp
FGOVF.OB	Freegold Ventures
FGROF.OB	Firstgroup Plc
FHAI.OB	Fountain Healthy Agi
FHGDF.OB	Founder Holdings Ltd
FHGR.OB	4TH GRADE FILMS INC
FHHIQ.OB	The Fashion House Ho
FHLB.OB	Friendly Hills Bk
FHRT.OB	First Hartford Corp
FHTSF.OB	FORTH PORTS PLC
FHWY.OB	Fitt Hwy Products
FIADF.OB	Fiat Spa Torino
FIATY.OB	Fiat Spa Ads
FIAYY.OB	FIAT SPA ADS PFD
FIAZY.OB	Fiat Spa Ads A Sav
FIBCF.OB	First Bauxite Corp
FIBH.OB	First Bancshares Inc
FIBP.OB	First Internet Bancorp
FIDS.OB	Fnb Inc -Dennison Oh
FIGI.OB	Fortress Intl Gp
FIGR.OB	First Natl Bk Groton
FILM.OB	Intelefilm Corp
FIMA.OB	Fima Inc
FIND.OB	Findex.Com Inc
FINGF.OB	Finning International Inc.
FINMF.OB	Finmeccanica Spa
FINMY.OB	Finmeccanica Adr
FINN.OB	First National Of Nebraska Inc.
FIRM.OB	Firstmark Corp
FIRRF.OB	First Tractor Co Ltd
FIRT.OB	First Banctrust Corp
FIRZF.OB	Firebird Res
FISB.OB	1St Capital Bank [Ca]
FIWC.OB	First Ipswich Bcp Ma
FIZN.OB	First Citizens Bancs
FJTSY.OB	Fujitsu Ltd Adr
FKLN.OB	Franklin Ophthalmic
FKWL.OB	Franklin Wireless Co
FKYS.OB	First Keystone Corp
FLCN.OB	Falcon Technologies
FLCR.OB	Fullcircle Registry
FLDR.OB	Flanders Corporation
FLEW.OB	Fleetwood Bk Corp
FLIDY.OB	Flsmidth & Co A/S Ad
FLIP.OB	Fts Group Inc.
FLKDF.OB	Falkland Island Hold
FLKI.OB	Falken Industries
FLKOF.OB	Falkland Oil & Gas
FLMG.OB	Fleet Management Solutions Inc.
FLMP.OB	Flame Seal Products
FLMTF.OB	Full Metal Minerals
FLNA.OB	Fuelnation Inc
FLNTF.OB	First Lithium Res
FLOD.OB	Flowery Gold Mines C
FLPC.OB	First Liberty Power
FLPWN.OB	Florida Pwr 4.58 Pfd
FLPXM.OB	Florida Power Corp 4
FLRAF.OB	Filtrona Plc
FLRB.OB	Florida Cmnty Banks
FLRE.OB	Flameret Inc
FLRP.OB	Flo Corporation
FLST.OB	Sportsnuts Inc
FLSW.OB	Forlink Software New
FLTB.OB	Flatbush Federal Bancorp Inc
FLTT.OB	Flint Telecom Group Inc.
FLTTD.OB	Flint Telecom Group Inc.
FLWE.OB	Fellows Energy Ltd
FLXGF.OB	Flexigroup Ltd
FLXI.OB	Flexiinternational Software Inc
FLXT.OB	Flexpoint Sensor Sys
FMAO.OB	Farmers & Merch Banc
FMBH.OB	First Mid Ill Bancshares Inc
FMBL.OB	Farmers & Merch Bk
FMBM.OB	F&M Bank Corp
FMBP.OB	First Mountain Bancorp [Ca]
FMBV.OB	Full Motion Beverage
FMCB.OB	Farmers & Merch Bcp
FMCC.OB	Freddie Mac
FMCCG.OB	Freddie Mac Var Pfd
FMCCH.OB	Freddie Mac 5.10 Pfd
FMCCI.OB	Freddie Mac Var Pr B
FMCCJ.OB	Freddie Mac Pfd Q
FMCCK.OB	Freddie Mac 5.79
FMCCL.OB	Freddie Mac Var Rts
FMCCM.OB	Freddie Mac Noncum
FMCCN.OB	Freddie Mac Var N
FMCCO.OB	Freddie Mac 5.81 O
FMCCP.OB	Freddie Mac Pfd P
FMCCS.OB	Fed Homeln Pfd
FMCCT.OB	Federal Home Loan Mortgage Corporation.
FMCKI.OB	Federal Home Loan Mortgage Corporation.
FMCKJ.OB	Freddie Mac Pfd Z
FMCKK.OB	Fed Home Ln Mtg 5.0
FMCKL.OB	Freddie Mac 6.02 Pfd
FMCKM.OB	Federal Home Ln Mtg
FMCKN.OB	Federal Home Ln Mtg
FMCKO.OB	Fed Home Ln Mtg
FMCKP.OB	Freddie Mac 5.7 Pfd
FMCMF.OB	Fresenius Medical Cr
FMCQF.OB	Fresenius Med Care A
FMCXF.OB	Foran Mining Corp
FMDAY.OB	Futuremedia Adr
FMDHF.OB	Futuremed Healthcare Income Fund
FMETF.OB	Formation Metals
FMFG.OB	Farmers&Merchnt Bk F
FMFN.OB	First Montauk Fin
FMLCF.OB	Fimalac Sa Ord
FMLP.OB	Feldman Mall Prop
FMMFF.OB	Fuji Machine Mfg.Co.Ltd.
FMMH.OB	Fremont Michigan Insuracorp Inc.
FMNB.OB	Farmers Natl Banc Corp Oh
FMNJ.OB	Franklin Mining Inc
FMNL.OB	Forum Natl Invst Ltd
FMOO.OB	F & M Bancorp  [Ohio
FMPR.OB	Fame Prod Inc
FMRX.OB	Familymeds Group Inc.
FMTB.OB	Fairmouont Bancorp
FMTI.OB	Forbes Medi-Tech
FMWC.OB	First Manitowoc Bancorp Inc.
FMXUF.OB	Femsa Fomento Econ M
FMYR.OB	Family Room Entertmt
FNAT.OB	First Natl Entmnt Co
FNBG.OB	Fnb Bancorp [Ca]
FNBP.OB	Fnbpa Bancorp Inc
FNCB.OB	First National Community Bancorp Inc
FNCJF.OB	Fancamp Exploration
FNCNF.OB	Franco Nev Wt
FNCRF.OB	Financiera Independe
FNCTF.OB	France Telecom Sa
FNCX.OB	Gateway Industries
FNDM.OB	Fund.Com Inc Cl A
FNDSF.OB	Fiat Industrial Spa
FNERF.OB	Fenner Plc Ord .25 P
FNEVF.OB	Fraser & Neave Ltd
FNFI.OB	First Niles Finl
FNHI.OB	Franchise Hldgs Intl
FNHM.OB	Fnbh Bancorp [Mi]
FNINF.OB	49 North Resources
FNKLF.OB	First Nickel Inc
FNLPF.OB	Fresnillo Plc
FNLZF.OB	First National Alarmcap Income Fund
FNMA.OB	Fannie Mae
FNMAG.OB	Fannie Mae 5.375 I
FNMAH.OB	Federal Natl Mtg Pfd
FNMAI.OB	Fed Ntl Mtg Ser Q
FNMAJ.OB	Fannie Mae Pfd R
FNMAK.OB	Federal Natl Pfd N
FNMAL.OB	Fed Natl Mtg Pfd M
FNMAM.OB	Fannie Mae 5.81 H
FNMAN.OB	Federal National Mortgage Association
FNMAO.OB	Fannie Mae Noncum G
FNMAP.OB	Fannie Mae Pfd F
FNMAS.OB	Fannie Mae Pfd S
FNMAT.OB	Federal Natl Pfd T
FNMFM.OB	Fed Natl Mtg Pfd E
FNMFN.OB	Federal National Mortgage Association
FNMFO.OB	Fed Natl Mtg Pfd I
FNNVF.OB	Franco Nev Corp
FNRC.OB	1St Nrg Corp New
FNRN.OB	First Northern Comm Banc
FNRY.OB	Fnc Realty Corp
FNSCQ.OB	First Natl Bancsh Sc
FNSE.OB	First Natl Bk Shelby
FNSI.OB	4Net Software Inc
FNSPQ.OB	First Natl Bcshs Pfd
FNTFF.OB	Frontier Res Ltd Ord
FNVRF.OB	Finavera Renewables Inc.
FNXC.OB	Fonix Corp
FODL.OB	Forster Drilling
FOEAY.OB	Fred Olsen Energy As
FOFC.OB	Fort Orange Financl
FOFI.OB	First Oppty Fund
FOFN.OB	Four Oaks Fincorp Inc
FOFU.OB	Force Fuels Inc
FOGC.OB	Fortune Oil & Gas Inc
FOIFF.OB	Arch Biopartners Inc
FOJCF.OB	Fortum Corp Finland
FOJCY.OB	Fortum Oyj
FOLB.OB	Folsom Lake Bank Ca
FOLGF.OB	Falcon Oil & Gas Ltd
FONM.OB	Fone America Inc New
FOOD.OB	Vaughan Foods Inc.
FOODW.OB	Vaughan Foods Inc
FOODZ.OB	Vaughan Foods Inc.
FORBQ.OB	Forticell Bioscience
FORC.OB	Force Energy Corp.
FOSUF.OB	Fosun Intl Ltd
FOSYF.OB	Forsys Metals Corp.
FOUR.OB	4C Controls Inc.
FOYJ.OB	Foy Johnston Inc
FPAFF.OB	First Pacific Co Ord
FPAFY.OB	First Pacific Co Ltd
FPAHF.OB	Fisher& Paykel Appl
FPBF.OB	Fpb Financial Corp
FPBN.OB	1St Pacific Bancp Ca
FPCG.OB	First Physician Cap Group Inc
FPFX.OB	Firstplus Financial Group Inc.
FPHHF.OB	First Philippine Hld
FPLPF.OB	Provident Finl Plc
FPLPY.OB	Provident Financial Plc
FPLSF.OB	5N Plus Inc
FPLYQ.OB	Fullplay Media Systm
FPMC.OB	Flair Petroleum Corp
FPNDQ.OB	Firepond Inc
FPNUF.OB	Fp Newspapers Inc Fd
FPOCF.OB	First Point Minerals
FPRN.OB	Face Print Global
FPVTF.OB	First Pursuit Vntrs
FQVLF.OB	First Quantum Minerals Ltd
FRAE.OB	Flooring America Inc
FRAF.OB	Franklin Finl Svcs Corp
FRALF.OB	Franconia Minerals Corporation
FRBA.OB	First Bank [Nj]
FRBAW.OB	First Bank [Nj] Wt
FRBE.OB	Four Rivers Bioenerg
FRCEF.OB	Fletcher Building
FRCOF.OB	Fast Retailing Co Lt
FRCOY.OB	Fast Retailing Co Lt
FRDM.OB	Freedom Environmenta
FREFF.OB	Frontier Rare Earths
FREGP.OB	Fed Hom Ln Mtg Cp 5.
FREJN.OB	Frederal Hm Ln 5.81%
FREJO.OB	Fed Home Ln Pfd
FREJP.OB	Federal Home 5.30%
FREVS.OB	First Rl-Est Invt Tr Nj Sbi
FRFGF.OB	Fairfax Finl Hld Ltd
FRFHF.OB	Fairfax Finl Hld Sub
FRFZF.OB	Fairfax Financial Holdings Ltd/Can
FRGB.OB	First Regional Bnc
FRGY.OB	Frontier Energy
FRHLF.OB	Freehold Royalty
FRHV.OB	Fresh Harvest Prodct
FRIVF.OB	Fortune Reit
FRLE.OB	Fearless Intl Inc
FRLIF.OB	Farallon Mining Ltd
FRMC.OB	Formcap Cp Cmn
FRMO.OB	Frmo Corp.
FRNFF.OB	Feronia Inc
FRNV.OB	Frontera Investment
FROI.OB	Fero Industries Inc
FRRAF.OB	Ferraus Limited
FRRVF.OB	Ferrovial Sa
FRRVY.OB	Ferrovial Sa [Adr]
FRSB.OB	First Resource Bank
FRST.OB	First Look Media Inc
FRTCF.OB	Far East Consortium
FRTE.OB	Frontera Resources
FRTG.OB	Fresh Traffic Group Inc
FRTSF.OB	Fortis Inc [Canada]
FRTW.OB	Franklin Towers Entr
FRUTF.OB	Frutarom Industries
FRWRF.OB	Fireswirl Tech Com
FRXP.OB	Green World Development Inc
FRXT.OB	Forex365 Inc
FRXX.OB	Forecross Corp
FRZNF.OB	Forzani Grp Ltd A
FSBS.OB	First South Bancorp Inc [Sc]
FSCB.OB	First Capital Bancsh
FSCR.OB	Federal Screw Work
FSEI.OB	First Seismic Corp
FSGB.OB	First Fed Sc Federal
